feature_set,k,stability_ari,val_silhouette,val_calinski_harabasz,val_davies_bouldin,test_ari,test_nmi,test_ami,test_macro_f1,test_hungarian_accuracy,test_majority_accuracy
F0_core_temporal,2,1.0,0.4305264595850879,979.5148588080282,0.9821463717781901,0.36641364152770667,0.566466579488517,0.5657880363545467,0.23324595742440177,0.4000000000000001,0.4000000000000001
F0_core_temporal,3,1.0,0.4349489402673459,901.9466456301711,1.1580864579658714,0.594351005567618,0.7374616138339785,0.7367591323335089,0.45876060864935786,0.5946666666666667,0.5946666666666667
F0_core_temporal,4,1.0,0.38847795145448666,696.4059995105908,1.4592878864574306,0.5686197766751999,0.6981785877951127,0.697041092163341,0.5296517258447391,0.6168888888888889,0.6168888888888889
F0_core_temporal,5,0.9921801233455955,0.34039457972241166,581.1331822871203,1.4922898252448038,0.6231761113657934,0.7257148037595936,0.7244357370832022,0.6482696070116376,0.6859259259259259,0.7312592592592592
F0_core_temporal,6,0.8300490222940949,0.31462472086013243,514.2211619312023,1.4901830622516752,0.5814328580090956,0.6759187491070198,0.6741235913536435,0.6895900789135988,0.6871111111111111,0.7294814814814815
F0_core_temporal,7,0.8053692003423101,0.315837920543869,485.76869220027993,1.4965064429433148,0.5478849286848307,0.6580046620401889,0.6557887748191186,0.673419083206683,0.656,0.7342222222222222
F0_core_temporal,8,0.9433569364436534,0.2716501796217686,466.6695886299067,1.4915979141746236,0.5042636979595772,0.6275057540600889,0.6248379742838582,0.6899738759579582,0.6352592592592593,0.7395555555555555
F0_core_temporal,9,0.9901948337005247,0.2812026925885373,455.00732999422115,1.43361610217175,0.4669827431343861,0.6081121626548008,0.6049788436233259,0.6629371185321126,0.5967407407407408,0.7354074074074074
F0_core_temporal,10,0.758415890034847,0.27671392097142394,427.5492225432898,1.4200624221435,0.4286855518897778,0.5920887507459458,0.5885428893351999,0.6300165973039072,0.5428148148148148,0.7371851851851852
